Administrative port,Home port,Port letters and numbers,Vessel name,Registry of Shipping and Seamen number,Licence number,Fish producer organisation,Overall length,Registered tonnage,Engine power,Vessel capacity units,Year built,Hull,Country of construction,Shellfish  licence (Y/N),Scallop licence (Y/N)
NORTH SHIELDS,HARTLEPOOL,HL198,WAVE CREST,A18037,20775,NON-SECTOR,9.14,4.74,53,50.63,1980,W,GBR,Y,N
NORTH SHIELDS,REDCAR,HL106,CRYSTAL SEA,A18015,20768,NON-SECTOR,9.15,10.57,80,64.731,1988,F,GBR,Y,N
NORTH SHIELDS,SILLOTH,CL2,TREBLA,B10996,22603,NON-SECTOR,9.15,6.77,67,59.43,1989,F,GBR,N,N
NORTH SHIELDS,NORTH SHIELDS,LI182,LYNANDER,A18309,23912,NON-SECTOR,9.16,7.17,89,69.27,1975,F,GBR,Y,N
NORTH SHIELDS,SEAHOUSES,BK103,PROMISED LAND,A14646,20135,NON-SECTOR,9.17,3.79,52,52.285,1976,W,GBR,Y,N
NORTH SHIELDS,NORTH SHIELDS,E63,K2,A22424,21049,NON-SECTOR,9.27,7.85,94,74.745,1979,F,GBR,Y,N
NORTH SHIELDS,NORTH SHIELDS,WY47,CKS 2,C20443,26121,NON-SECTOR,9.28,4.35,59.68,54.232,1978,W,GBR,Y,N
NORTH SHIELDS,HOLY ISLAND,BH314,BRITANNIA II,C18181,24597,NON-SECTOR,9.3,12.25,129,99.9,2004,F,GBR,Y,N
NORTH SHIELDS,NEWBIGGIN,BK241,ENDEAVOUR,A14705,20145,NON-SECTOR,9.3,5.14,37,43.899,1978,W,GBR,Y,N
NORTH SHIELDS,AMBLE,MH96,LAURA THURLOW,A19392,30930,NON-SECTOR,9.3,3.8,44,44.817,1965,W,GBR,Y,N
NORTH SHIELDS,NORTH SHIELDS,SD280,TALISMAN,A21702,21550,NON-SECTOR,9.33,4.77,38.54,47.479,1965,W,GBR,Y,N
NORTH SHIELDS,HARTLEPOOL,WY50,ANNIE BAINBRIDGE,C19262,22402,NON-SECTOR,9.4,4.51,74.6,63.65,2008,F,GBR,Y,N
NORTH SHIELDS,NORTH SHIELDS,BH37,FRANCES ANN D,C19119,24626,NON-SECTOR,9.4,2.83,60,46.176,2007,F,GBR,Y,N
NORTH SHIELDS,WHITEHAVEN,WA39,REVENGE,A23566,22060,NON-SECTOR,9.45,5.65,52,55.057,1976,F,GBR,N,N
NORTH SHIELDS,WHITEHAVEN,WA72,TEDDERA,B12750,23222,NON-SECTOR,9.45,12.67,149,107.685,1992,S,GBR,N,N
NORTH SHIELDS,NORTH SHIELDS,BW27,NATALIE ROSE,A19658,60063,NON-SECTOR,9.49,7.24,104,82.008,1986,W,GBR,Y,N
NORTH SHIELDS,NEWBIGGIN,BH197,XMAS ROSE,A14560,20123,NON-SECTOR,9.51,3.54,32,37.89,1963,W,GBR,Y,N
NORTH SHIELDS,NEWBIGGIN,BH86,THREE SISTERS R,A14484,20103,NON-SECTOR,9.55,3.67,54,51.9,1986,W,GBR,Y,N
NORTH SHIELDS,AMBLE,SN30,DEBRA LOUISE,A12321,20110,NON-SECTOR,9.55,4,53.2,55.932,1976,F,GBR,Y,N
NORTH SHIELDS,NORTH SHIELDS,WY160,LEON,A24147,30295,NON-SECTOR,9.55,5.95,120,84.083,1987,W,GBR,Y,N
NORTH SHIELDS,SUNDERLAND,BH115,GOLDEN LILY,A14503,33568,NON-SECTOR,9.56,6.85,90,72.717,1954,W,GBR,Y,N
NORTH SHIELDS,AMBLE,BK69,JENNA H,C18595,60181,NON-SECTOR,9.6,6.14,152,102.864,2004,F,GBR,Y,N
NORTH SHIELDS,NORTH SHIELDS,SH26,WYVILLESS,C20434,31087,NON-SECTOR,9.6,5.85,144,103.2,2013,F,GBR,Y,N
NORTH SHIELDS,NORTH SHIELDS,FD79,NAN,B12754,22210,NON-SECTOR,9.6,7.17,89,73.65,1992,F,GBR,Y,N
NORTH SHIELDS,NEWBIGGIN,BH95,CRYSTAL SEA,A14489,20106,NON-SECTOR,9.6,3.89,23,35.982,1964,W,GBR,Y,N
NORTH SHIELDS,NORTH SHIELDS,SH50,OPTIMISTIC,C20465,25906,NON-SECTOR,9.6,5.7,150,104.94,2013,U,GBE,Y,N
NORTH SHIELDS,MARYPORT,MT107,YELLOWHAMMER,C16988,20752,NON-SECTOR,9.61,8.67,74.6,73.932,,F,GBR,N,N
NORTH SHIELDS,WHITEHAVEN,WA224,RACHEL CLAIRE,B12111,30709,NON-SECTOR,9.65,8.04,63,60.677,1991,W,GBR,Y,N
NORTH SHIELDS,NORTH SHIELDS,SN92,SARAH HELEN,B12783,24267,NON-SECTOR,9.7,5.89,119.3,90.545,1992,F,GBR,N,N
NORTH SHIELDS,NORTH SHIELDS,WY806,OLIVIA ROSE,C20341,25722,NON-SECTOR,9.73,8.18,118,89.101,2013,F,GBR,Y,N
NORTH SHIELDS,NORTH SHIELDS,HL8,ALICEAMELIA,A17327,31051,NON-SECTOR,9.73,4.66,118,86.766,1976,F,GBR,N,N
NORTH SHIELDS,NORTH SHIELDS,R12,SERENE,C20177,25680,NON-SECTOR,9.75,8.84,100,76.98,2012,F,GBR,Y,N
NORTH SHIELDS,HARTLEPOOL,HL1065,GENESIS,A18340,20866,NON-SECTOR,9.75,5.22,70.87,65.724,1977,F,GBR,Y,N
NORTH SHIELDS,NORTH SHIELDS,MR3,HETTIE HARVELL,C16567,24404,NON-SECTOR,9.75,7.08,140,100.537,1998,F,GBS,Y,N
NORTH SHIELDS,NORTH SHIELDS,WH457,BOY LIAM,A23932,22144,NON-SECTOR,9.75,6.2,91,76.245,1980,F,GBR,Y,N
NORTH SHIELDS,NORTH SHIELDS,HL46,SWAN DANCER,A22408,26164,NON-SECTOR,9.75,7.7,94.74,77.635,1977,F,GBR,N,N
NORTH SHIELDS,BLYTH,BH51,RESTLESS WAVE,A12264,25160,NON-SECTOR,9.76,8.97,88.5,77.401,1971,W,GBR,Y,N
NORTH SHIELDS,CRASTER,DH176,BON AMY,A21395,23037,NON-SECTOR,9.8,3.21,139,95.184,1987,F,GBR,Y,N
NORTH SHIELDS,HARTLEPOOL,HL15,SAGITTARIUS,C17152,22763,NON-SECTOR,9.8,15.36,183,129.39,,S,,Y,N
NORTH SHIELDS,BLYTH,BH477,CHRISTOPHER,C18269,24578,NON-SECTOR,9.8,7.19,80,74.024,2004,F,GBR,N,N
NORTH SHIELDS,HARTLEPOOL,HL787,ASGARD,B10101,24225,NON-SECTOR,9.81,8.23,108,83.131,1989,F,GBR,Y,N
NORTH SHIELDS,AMBLE,BH77,STAR OF PEACE,A14475,20098,NON-SECTOR,9.81,4.34,22,35.602,1973,W,GBR,Y,N
NORTH SHIELDS,NORTH SHIELDS,SN7,JAMES DENYER,A22978,21911,NON-SECTOR,9.83,3.65,37,40.537,1969,W,GBR,Y,N
NORTH SHIELDS,NORTH SHIELDS,BM65,ELSIE B,B13367,33885,NON-SECTOR,9.83,10.81,106.64,86.227,1992,F,GBR,Y,N
NORTH SHIELDS,NORTH SHIELDS,SN363,BEVERLY ANN,C18165,24992,NON-SECTOR,9.83,16.67,140,114.116,2004,F,,Y,N
NORTH SHIELDS,BLYTH,BH1,ENDURANCE II,C18025,23947,NON-SECTOR,9.83,16.39,167.1,126.311,2003,F,GBR,Y,N
NORTH SHIELDS,ULLAPOOL,BK552,STAND SURE,C17183,30997,NON-SECTOR,9.83,16.3,145,116.366,2000,F,GBR,Y,N
NORTH SHIELDS,BLYTH,P824,DEBBIE G,A20413,24618,NON-SECTOR,9.83,8.63,64.9,63.807,1968,W,GBR,Y,N
NORTH SHIELDS,HARTLEPOOL,HL5,EARLY ON,A16549,20463,NON-SECTOR,9.84,4.2,95,75.517,1965,W,GBR,Y,N
NORTH SHIELDS,NORTH SHIELDS,BH22,WENDY PATRICIA,C18999,21264,NON-SECTOR,9.85,12.09,149.2,116.39,2007,F,GBR,Y,N
NORTH SHIELDS,NORTH SHIELDS,BH2,ADVENTURE,B14349,20118,NON-SECTOR,9.86,6.74,81.4,70.746,1980,F,GBR,Y,N
NORTH SHIELDS,WHITEHAVEN,BW147,WAKIL II,A15230,20225,NON-SECTOR,9.88,7.69,71,65.937,1973,C,GBR,N,N
NORTH SHIELDS,SEAHOUSES,BK226,GLAD TIDINGS II,A14697,20142,NON-SECTOR,9.88,7.91,45,53.644,1968,W,GBR,Y,N
NORTH SHIELDS,BLYTH,SN110,JULIE KAREN,A23038,21921,NON-SECTOR,9.88,5.43,60,55.948,1975,W,GBR,Y,N
NORTH SHIELDS,NORTH SHIELDS,WO5,NEW VENTURE,C19901,23146,NON-SECTOR,9.88,10.02,135,103.629,2011,S,GBR,N,N
NORTH SHIELDS,AMBLE,BH179,VENTURE,A13052,24421,NON-SECTOR,9.88,8.71,93,76.232,1959,W,GBR,Y,N
NORTH SHIELDS,SUNDERLAND,SD7,MAGNET,A14694,23618,NON-SECTOR,9.89,5.16,54,53.179,1966,W,GBR,Y,N
NORTH SHIELDS,NORTH SHIELDS,SN94,BLU EYE D,B11617,25754,NON-SECTOR,9.9,10.21,95,84.231,1990,W,,N,N
NORTH SHIELDS,SUNDERLAND,SD272,SKUA,B12352,23046,NON-SECTOR,9.9,9.56,90,77.328,1991,F,GBR,Y,N
NORTH SHIELDS,AMBLE,BH438,PROVIDENCE II,B14343,23864,NON-SECTOR,9.9,8.8,95,83.637,1995,S,GBR,N,N
NORTH SHIELDS,NORTH SHIELDS,IH327,RELENTLESS,C19607,24594,NON-SECTOR,9.9,12.9,127,102.393,,S,GBR,N,N
NORTH SHIELDS,NORTH SHIELDS,HL9,SOPHIE LEIGH,A13585,20072,NON-SECTOR,9.9,5.43,94,77.247,1985,F,,Y,N
NORTH SHIELDS,NORTH SHIELDS,SN361,FREM,C16240,20900,NON-SECTOR,9.9,4.28,126.82,99.243,1997,S,GBR,N,N
NORTH SHIELDS,NORTH SHIELDS,SN332,STACEY E,B12630,23169,NON-SECTOR,9.9,3.54,90,69.408,,W,UNK,Y,N
NORTH SHIELDS,NORTH SHIELDS,BH243,INCENTIVE,B12454,30747,NON-SECTOR,9.9,11.96,134.28,102.996,1991,W,GBR,Y,N
NORTH SHIELDS,WHITEHAVEN,FD399,BAY VENTURE,B12267,23013,NON-SECTOR,9.9,16.07,187,124.938,1991,S,UNK,N,N
NORTH SHIELDS,REDCAR,MH222,COQUET QUEEN,A19447,21076,NON-SECTOR,9.91,5.22,60,55.64,1976,W,GBR,Y,N
NORTH SHIELDS,AMBLE,BH85,FAIR HARVEST,A14483,25759,NON-SECTOR,9.91,4.85,43,46.801,1963,W,GBR,Y,N
NORTH SHIELDS,AMBLE,BH476,CRYSTAL RIVER A,C16734,23627,ANGLO-SCOTTISH FPO LTD,9.92,16.34,130,105.918,1999,S,GBR,N,N
NORTH SHIELDS,HOLY ISLAND,BK533,FULMAR 2,C18035,24057,NON-SECTOR,9.92,8.51,199,125.857,2003,F,ISL,Y,N
NORTH SHIELDS,NORTH SHIELDS,HL257,ACHIEVE,C16014,24138,NON-SECTOR,9.93,14.61,126.07,99.728,1997,W,GBR,N,N
NORTH SHIELDS,REDCAR,WY237,MAYFLOWER A,A24172,22196,NON-SECTOR,9.94,5.79,41,47.574,1964,W,GBR,Y,N
NORTH SHIELDS,AMBLE,SN349,ANNABEL,C16157,24197,NON-SECTOR,9.95,9.36,134,101.592,1997,F,GBR,Y,N
NORTH SHIELDS,NEWBIGGIN,HL238,JUELAN,B12250,23005,NON-SECTOR,9.95,13.65,112,89.802,1991,F,GBR,N,N
NORTH SHIELDS,HARTLEPOOL,HL1,MIZPAH,C17232,31016,NON-SECTOR,9.95,20.02,115.6,99.78,,,,N,N
NORTH SHIELDS,NORTH SHIELDS,BK548,THOMAS IAN,C20447,20046,NON-SECTOR,9.95,9.98,166,123.952,2013,F,GBR,Y,N
NORTH SHIELDS,AMBLE,BH526,SARAH LOUISE,A11890,30883,NON-SECTOR,9.95,12.71,80,81.074,1987,W,GBR,N,N
NORTH SHIELDS,BLYTH,WY372,ANDIGEE,B13506,23506,NON-SECTOR,9.95,11.93,134,100.2,1992,W,GBR,Y,N
NORTH SHIELDS,NORTH SHIELDS,SH271,BERYL M,C20340,22699,NON-SECTOR,9.95,4.81,259,156.35,2013,F,GBR,Y,N
NORTH SHIELDS,WHITEHAVEN,PH586,GWALARN,B14677,20464,NON-SECTOR,9.95,15.91,116,88.02,1965,W,FRA,N,N
NORTH SHIELDS,BERWICK,BK8,TRUST,C17026,21894,NON-SECTOR,9.95,7.41,187,120.467,2000,F,GBR,Y,N
NORTH SHIELDS,NORTH SHIELDS,SN24,CHARISMA A,B10465,22453,NON-SECTOR,9.96,6.17,63,61.915,1989,W,GBR,Y,N
NORTH SHIELDS,AMBLE,BH111,GLAD TIDINGS,A14499,20099,NON-SECTOR,9.96,3.74,57,52.044,1976,W,GBR,Y,N
NORTH SHIELDS,NORTH SHIELDS,HL7,SEA BREEZE,B12043,22913,NON-SECTOR,9.96,15.14,90,83.826,1991,W,GBR,Y,N
NORTH SHIELDS,AMBLE,BH18,EMULATE A,C18351,24292,NON-SECTOR,9.96,10.65,84.3,79.867,2004,S,GBR,N,N
NORTH SHIELDS,HARTLEPOOL,HL4,CAROLYN,C18171,33766,NON-SECTOR,9.96,12.02,119,96.776,2004,S,GBR,N,N
NORTH SHIELDS,HARTLEPOOL,HL705,STELLA MARIS,C16889,25796,NON-SECTOR,9.96,11.85,150,108.336,1999,F,GBR,N,N
NORTH SHIELDS,HARTLEPOOL,WY818,STORMY C,C18095,24528,NON-SECTOR,9.96,15.91,119.34,98.025,2003,S,GBR,Y,N
NORTH SHIELDS,HARTLEPOOL,HL1067,LUCIA,C16892,25782,NON-SECTOR,9.96,11.85,150,108.336,2000,F,GBR,N,N
NORTH SHIELDS,HARTLEPOOL,CK925,VENTURE,C16312,24201,NON-SECTOR,9.97,17.25,111.9,96.416,1998,S,GBR,Y,N
NORTH SHIELDS,NORTH SHIELDS,LT539,NICOLA DAWN,A19046,24141,NON-SECTOR,9.97,13.16,82,78.774,1978,F,GBR,N,N
NORTH SHIELDS,NORTH SHIELDS,MT113,LADY PRIMROSE V.C.,C17610,23807,NON-SECTOR,9.98,4.24,111.9,86.083,2002,F,GBR,Y,N
NORTH SHIELDS,AMBLE,BH27,CHARISMA,C17203,22910,NON-SECTOR,9.98,15.14,200,137.904,2000,S,GBR,N,N
NORTH SHIELDS,NORTH SHIELDS,FE270,AMADEUS,B14816,22415,NON-SECTOR,9.98,5.87,156,105.13,1996,F,GBR,Y,N
NORTH SHIELDS,SUNDERLAND,SD381,LIBERTY,C16582,24244,NON-SECTOR,9.98,14.91,115.63,97.941,1998,S,GBR,Y,N
NORTH SHIELDS,BLYTH,BH453,BONAVENTURE,C16813,24330,NON-SECTOR,9.98,13.31,119.36,98.023,1999,S,GBR,Y,N
NORTH SHIELDS,NORTH SHIELDS,BH306,NATALIE KRISTEN II,C19456,22960,NON-SECTOR,9.98,9.15,130.4,106.384,2008,F,GBR,Y,N
NORTH SHIELDS,SUNDERLAND,SD390,ISABELLA,C18040,23996,NON-SECTOR,9.98,9.63,86,81.115,1988,W,,Y,N
NORTH SHIELDS,BLYTH,BH120,HOMELAND,C16708,24298,NON-SECTOR,9.98,9.41,109,93.96,1999,W,GBR,Y,N
NORTH SHIELDS,SEAHOUSES,BK312,GUIDE ME,B13055,23345,NON-SECTOR,9.98,7.08,75,68.181,1974,W,GBR,Y,N
NORTH SHIELDS,AMBLE,BH68,WANSBECK,C19614,24854,NON-SECTOR,9.99,12.17,140,109.054,2009,F,GBR,Y,N
NORTH SHIELDS,BLYTH,BH218,MARGARET KERR II,B10707,22520,NON-SECTOR,9.99,11,134,101.259,1989,F,GBR,Y,N
NORTH SHIELDS,BEADNELL,BK50,SUPREME II,A12263,20020,NON-SECTOR,10,5.37,58.93,54.019,1979,W,GBR,Y,N
NORTH SHIELDS,NEWBIGGIN,SN10,MILEY ADELLE,B11600,22759,NON-SECTOR,10,13.36,164,115.3,1972,W,FRA,Y,N
OBAN,OBAN,OB1040,SGIATHAN,C20234,33876,NON-SECTOR,3.99,0.41,6,9.084,2006,W,GBR,Y,N
OBAN,LUING,OB268,FLIPPER,A12988,33360,NON-SECTOR,4.5,0.62,22,18.27,1977,F,,Y,N
OBAN,OBAN,SY869,PEARL,B12506,30537,NON-SECTOR,4.88,0.67,11,13.148,1986,F,UNK,Y,N
OBAN,OBAN,UL347,GOLDEN DAWN,B14664,33658,NON-SECTOR,4.89,0.72,7.38,12.319,1985,O,GBR,N,N
OBAN,LUING,OB20,LILLY,A24810,30588,NON-SECTOR,5.1,0.7,37,26.238,1980,F,UNK,Y,N
OBAN,FORT WILLIAM,OB544,TUNNAG,B11696,33720,NON-SECTOR,5.18,0.85,41,29.069,,F,UNK,N,N
OBAN,COLL,OB227,RAFIKI,A12959,33355,NON-SECTOR,5.25,1.53,6,13.568,1986,W,GBR,N,N
OBAN,FORT WILLIAM,OB321,HUSTLER,A13023,33371,NON-SECTOR,5.49,0.29,29,23.755,1959,A,,N,N
OBAN,OBAN,INS12,FALCON,C19602,31357,NON-SECTOR,5.54,1.09,14.7,18.138,2007,F,GBR,Y,N
OBAN,LOCH SCRIDAIN (ISLE MULL),OB547,IMPULSE,B12925,33831,NON-SECTOR,5.6,0.94,71,42.87,1989,F,GBR,N,N
OBAN,TIREE,OB358,GANGWARILY OF TIREE,A13044,33375,NON-SECTOR,5.62,1.08,25,22.827,1988,F,GBR,N,N
OBAN,LOCH SCRIDAIN (ISLE MULL),OB580,ILENE,B13716,33931,NON-SECTOR,5.7,1.32,30,24.672,1991,F,GBR,Y,N
OBAN,OBAN,UL343,AQUARIUS,C19760,33809,NON-SECTOR,5.87,1.27,18,21.894,2010,F,GBR,Y,N
OBAN,OBAN,OB18,LARA,C18697,24984,NON-SECTOR,5.95,0.96,22.4,22.753,,F,,N,N
OBAN,OBAN,OB526,NAVICULA,C17385,21213,NON-SECTOR,6,1.45,13.4,21.21,,F,,Y,N
OBAN,DARTMOUTH,OB395,NOVA STAR,C17478,31082,NON-SECTOR,6,1.89,84.6,53.55,1993,F,GBR,Y,N
OBAN,OBAN,OB9,CALYPSO,C19359,33557,NON-SECTOR,6.12,0.35,74.57,48.244,2008,F,GBR,N,N
OBAN,OBAN,OB3,SONSIE,C19483,33625,NON-SECTOR,6.13,1.5,18.64,21.935,,F,,N,N
OBAN,OBAN,OB393,RED RIB,C18913,25803,NON-SECTOR,6.18,0.65,118,67.932,1985,F,GBR,N,N
OBAN,OBAN,AH6,VALHALLA VI,C16549,24722,NON-SECTOR,6.2,1.13,59.29,40.569,1996,F,GBR,Y,N
OBAN,LOCH SCRIDAIN (ISLE MULL),OB504,VOE,B11969,31026,NON-SECTOR,6.34,1.37,62.5,44.165,1990,A,GBR,Y,N
OBAN,OBAN,CN722,THREE GIRLS,B13766,31121,NON-SECTOR,6.36,1.56,23.8,26.992,1986,F,GBR,Y,N
OBAN,OBAN,TT159,RHIANNON,A14031,20144,NON-SECTOR,6.4,2.07,19,24.422,1982,F,GBR,Y,N
OBAN,OBAN,OB107,EMMA-MARIA,C18381,22653,NON-SECTOR,6.41,1.93,19,24.447,2004,F,GBR,Y,N
OBAN,OBAN,OB523,OTTER,B13494,33904,NON-SECTOR,6.52,2.14,34,33.23,1992,A,GBR,Y,N
OBAN,OBAN,OB60,THREE BUOYS,C19958,21759,NON-SECTOR,6.53,1.65,44.1,34.08,2011,F,GBR,N,N
OBAN,OBAN,OB494,KIRSTY ANN,A22048,21669,NON-SECTOR,6.6,2.24,63,47.49,1988,F,GBR,Y,N
OBAN,OBAN,OB541,BONXIE,B12466,33779,NON-SECTOR,6.83,1.56,63,45.63,1975,F,GBR,N,N
OBAN,OBAN,OB48,OCEAN STAR,C19437,24260,NON-SECTOR,6.83,0.56,70.58,45.08,,F,GBR,Y,N
OBAN,TOBERMORY (ISLE OF MULL),OB993,CHEETAH,C18253,30765,NON-SECTOR,6.94,1.76,44.1,36.223,2004,F,GBR,Y,N
OBAN,OBAN,OB14,ELENA,C19992,31441,NON-SECTOR,6.95,2.1,32,32.122,2011,U,,Y,N
OBAN,FORT WILLIAM,OB972,ARDYNE,C17617,33128,NON-SECTOR,7.11,2.65,28,33.361,2002,F,GBR,N,N
OBAN,OBAN,OB497,NORMA ANN,B12747,33811,NON-SECTOR,7.12,2.91,157,89.518,1991,F,GBR,Y,N
OBAN,OBAN,SY205,STRENUOUS,A24765,33595,NON-SECTOR,7.14,4.61,63,51.412,1988,W,GBR,Y,N
OBAN,OBAN,OB247,CONDOR,A12972,33357,NON-SECTOR,7.32,2.52,26,32.489,1980,F,GBR,Y,N
OBAN,TIREE,OB990,CARRIE ANNE,C18226,22639,NON-SECTOR,7.57,3.49,67,56.115,2004,W,GBR,Y,N
OBAN,OBAN,OB657,SANDPIPER,C18201,31717,NON-SECTOR,7.65,2.16,67.05,50.445,2004,F,GBR,N,N
OBAN,LUING,OB368,CABERFEIDH,A13049,31101,NON-SECTOR,7.67,3.93,40,41.777,1975,F,GBR,N,N
OBAN,OBAN,OB929,SEA SPRAY,C18412,22304,NON-SECTOR,7.71,1.85,122,75.254,1989,F,IRL,Y,N
OBAN,OBAN,KY61,GROUSE III,B11287,22665,THE FIFE FPO LTD,7.87,2.35,52.2,45.29,1985,F,GBR,Y,N
OBAN,OBAN,BF365,KESTREL,A10867,30123,NON-SECTOR,7.92,3.47,44,43.402,1980,F,GBR,Y,N
OBAN,OBAN,WK122,MAPLE LEAF,A13875,30257,NON-SECTOR,7.93,7.31,23,38.898,1973,W,GBR,Y,N
OBAN,SOUTH HARRIS,BRD3,WELCOME HOME,A13773,33561,NON-SECTOR,8.01,3.96,59,50.019,1979,F,GBR,Y,N
OBAN,OBAN,OB2,JACKY J,A14915,20170,NON-SECTOR,8.3,2.86,107,76.038,1979,F,GBR,Y,N
OBAN,OBAN,OB597,AUDREY,A21681,33951,NON-SECTOR,8.3,2.25,63.41,51.028,1961,W,GBR,N,N
OBAN,OBAN,OB8,FISARAKAH,A13418,33405,NON-SECTOR,8.37,5.23,22,32.081,1979,F,GBR,Y,N
OBAN,OBAN,OB158,HOLLY ROSE,A22516,22999,NON-SECTOR,8.4,3.83,59.68,50.796,1979,W,GBR,Y,N
OBAN,OBAN,OB67,ST ANDREW,A12847,30163,NON-SECTOR,8.5,6.24,36,42.38,1949,W,,Y,N
OBAN,OBAN,LH558,LODE STAR,C18634,24331,NON-SECTOR,8.83,6.86,134,96.591,2005,F,GBR,Y,N
OBAN,OBAN,OB5,CEOL NA MARA,A12800,30159,NON-SECTOR,8.84,6.59,53,56.47,1975,F,GBR,Y,N
OBAN,TOBERMORY (ISLE OF MULL),OB284,GANGWARILY,A12999,33365,NON-SECTOR,9,6.76,60.8,60.57,1975,F,GBS,Y,N
OBAN,FORT WILLIAM,OB33,BELLE ISLE II,A12822,30922,NON-SECTOR,9.14,5.84,84,66.5,1978,S,GBR,Y,N
OBAN,OBAN,AH709,GEMINI,A21875,33565,NON-SECTOR,9.14,9.24,55,54.546,1978,F,GBR,Y,N
OBAN,LUING,OB576,JURASELL,B13943,30587,NON-SECTOR,9.15,5.48,258,149.04,1993,F,GBR,Y,N
OBAN,TOBERMORY (ISLE OF MULL),OB86,SILVER STAR,A24235,33586,NON-SECTOR,9.42,6.46,89,73.02,1979,U,GBR,Y,N
OBAN,OBAN,OB991,ATLANTIS,C19247,20071,NON-SECTOR,9.5,9.7,116,89.82,2008,F,GBR,Y,N
OBAN,OBAN,K159,HELANDA,A11941,30099,NON-SECTOR,9.75,7.52,100,80.295,1974,W,GBS,Y,N
OBAN,TOBERMORY (ISLE OF MULL),OB998,EILEAN BAN,C18369,31077,NON-SECTOR,9.77,10.69,140,99.54,2004,F,GBR,Y,N
OBAN,RIVER FOWEY,OB761,CHANNEL HOUND,B13337,22019,NON-SECTOR,9.8,6.24,95,80.382,1992,F,GBR,Y,N
OBAN,LOOE,OB825,SWIFT SURE,C16806,30232,NON-SECTOR,9.8,6.54,108.17,86.896,1999,F,GBR,Y,N
OBAN,TOBERMORY (ISLE OF MULL),OB560,JACOBITE,B13299,30586,NON-SECTOR,9.82,14.54,112,93.804,1992,W,GBR,Y,N
OBAN,OBAN,OB6,JP,C19888,24882,NON-SECTOR,9.85,14.27,202.12,141.189,2009,F,GBR,Y,N
OBAN,OBAN,OB151,ORION,B12005,22901,NON-SECTOR,9.9,7.53,90,76.833,1991,S,GBR,N,N
OBAN,OBAN,OB863,ENTERPRISE,B14526,23018,NON-SECTOR,9.92,9.93,224,149.408,1995,A,GBR,Y,N
OBAN,OBAN,OB10,LEX FERENDA,C19956,31415,NON-SECTOR,9.94,11.72,100,86.947,1992,S,GBR,N,N
OBAN,OBAN,CN707,TWO BOYS,A21001,31012,NON-SECTOR,9.95,8.82,95,78.968,1979,F,GBR,N,N
OBAN,OBAN,ML129,MAXINE,C19929,31419,NON-SECTOR,9.95,12.55,149.2,112.214,2001,S,GBR,N,N
OBAN,LOCH SCRIDAIN (ISLE MULL),OB237,JESSICA LOUISE,B11769,30369,NON-SECTOR,9.95,11.71,123,94.553,1990,F,GBR,Y,N
OBAN,OBAN,OB1030,TAYMOR ONE,C18512,31367,NON-SECTOR,9.96,5.39,141,100.103,2005,F,GBR,Y,N
OBAN,LOCH SCRIDAIN (ISLE MULL),OB996,KATRINA MAY,C18316,33518,NON-SECTOR,9.99,7.04,87,73.116,1997,F,GBR,Y,N
OBAN,OBAN,OB150,OUR MARIA,A14855,24050,NON-SECTOR,10,14.81,127,98.05,1987,F,GBR,Y,N
OBAN,OBAN,TN98,FRIENDLY ISLE,A12617,33596,NON-SECTOR,10,9.32,93,78.15,1961,W,GBR,N,N
OBAN,OBAN,OB64,IONA EVE,A21010,21390,NON-SECTOR,10,8.53,89,75.05,1983,F,GBR,Y,N
PETERHEAD,PETERHEAD,PD220,JESSICA,C20345,31446,NON-SECTOR,4.25,0.56,7.38,10.291,1980,F,GBR,N,N
PETERHEAD,PETERHEAD,PD1024,STELLANOVA,C18988,31530,NON-SECTOR,4.6,0.7,29.4,21.234,2000,F,GBR,Y,N
PETERHEAD,PETERHEAD,PD146,SUSAN K,C17692,30251,NON-SECTOR,4.7,0.55,14.92,15.644,,F,GBR,N,N
PETERHEAD,PETERHEAD,PD1056,FALCON,C20174,30728,NON-SECTOR,4.7,0.94,27,21.691,2008,F,GBR,Y,N
PETERHEAD,PETERHEAD,PD342,ASHLYN,C18333,20546,NON-SECTOR,4.7,0.51,7.38,12.721,1973,F,GBR,Y,N
PETERHEAD,PETERHEAD,PD965,BRITTANY JAMES,C18283,33060,NON-SECTOR,4.73,0.77,11.19,14.827,,F,GBR,Y,N
PETERHEAD,PETERHEAD,PD8,KIWI,C19914,23489,NON-SECTOR,4.74,0.47,11.2,16.416,,F,GBR,Y,N
PETERHEAD,PETERHEAD,PD117,GUIDE ME,C20505,20283,NON-SECTOR,4.84,0.83,14.9,16.869,2005,F,GBR,Y,N
PETERHEAD,CAMPBELTOWN,PD26,KATH B,C17957,21002,NON-SECTOR,4.9,1.11,10,13.614,2003,F,GBR,Y,N
PETERHEAD,PETERHEAD,PD38,FAYRO,C17418,30542,NON-SECTOR,4.95,0.87,7.46,12.861,,F,GBR,Y,N
PETERHEAD,PETERHEAD,SY886,POLARIS,C19990,20180,NON-SECTOR,4.95,0.97,11.03,13.725,2000,F,GBR,Y,N
PETERHEAD,PETERHEAD,PD991,AGNES,C17270,31724,NON-SECTOR,5.1,0.95,14.92,16.149,,F,,Y,N
PETERHEAD,PETERHEAD,PD1059,KIND OF BLUE,C20344,60174,NON-SECTOR,5.6,1.65,8.2,16.01,1980,F,GBR,Y,N
